ControlStation,magnitude,year,month,day,date,Measurement,meanValue,maxValue,minValue,unit
106,Temperature,2020,10,2,2020-10-02,28079106_83_98_20_10_02,61.82916666666667,74.34,43.41,ºC
102,Precipitation,2020,10,2,2020-10-02,28079102_89_98_20_10_02,16.708333333333332,26.0,8.0,l/m^2
36,Temperature,2020,10,2,2020-10-02,28079036_83_98_20_10_02,15.583333333333334,80.0,1.0,ºC
109,Temperature,2020,10,2,2020-10-02,28079109_83_98_20_10_02,0.17916666666666672,0.3,0.1,ºC
106,Precipitation,2020,10,2,2020-10-02,28079106_89_98_20_10_02,22.208333333333332,41.0,14.0,l/m^2
115,Temperature,2020,10,2,2020-10-02,28079115_83_98_20_10_02,0.19166666666666676,0.3,0.1,ºC
35,Temperature,2020,10,2,2020-10-02,28079035_83_98_20_10_02,1.224583333333333,1.25,1.21,ºC
110,Temperature,2020,10,2,2020-10-02,28079110_83_98_20_10_02,5.625,15.0,3.0,ºC
113,Temperature,2020,10,2,2020-10-02,28079113_83_98_20_10_02,74.55875000000002,99.36,27.12,ºC
103,Precipitation,2020,10,2,2020-10-02,28079103_89_98_20_10_02,0.2791666666666666,0.8,0.1,l/m^2
59,Temperature,2020,10,2,2020-10-02,28079059_83_98_20_10_02,8.291666666666666,21.0,4.0,ºC
54,Temperature,2020,10,2,2020-10-02,28079054_83_98_20_10_02,1.4091666666666667,1.47,1.39,ºC
108,Temperature,2020,10,2,2020-10-02,28079108_83_98_20_10_02,6.25,9.0,5.0,ºC
56,Temperature,2020,10,2,2020-10-02,28079056_83_98_20_10_02,23.708333333333332,121.0,6.0,ºC
107,Precipitation,2020,10,2,2020-10-02,28079107_89_98_20_10_02,0.4250000000000002,0.5,0.4,l/m^2
111,Temperature,2020,10,2,2020-10-02,28079111_83_98_20_10_02,12.083333333333334,92.0,1.0,ºC
107,Temperature,2020,10,2,2020-10-02,28079107_83_98_20_10_02,4.708333333333333,10.0,1.0,ºC
8,Temperature,2020,10,2,2020-10-02,28079008_83_98_20_10_02,0.09583333333333338,0.15,0.06,ºC
103,Temperature,2020,10,2,2020-10-02,28079103_83_98_20_10_02,73.52041666666666,97.91,50.22,ºC
108,Precipitation,2020,10,2,2020-10-02,28079108_89_98_20_10_02,15.458333333333334,37.0,1.0,l/m^2
114,Temperature,2020,10,2,2020-10-02,28079114_83_98_20_10_02,1.0,1.0,1.0,ºC
39,Precipitation,2020,10,2,2020-10-02,28079039_89_98_20_10_02,2.0,4.0,1.0,l/m^2
102,Temperature,2020,10,2,2020-10-02,28079102_83_98_20_10_02,48.083333333333336,94.0,19.0,ºC
112,Temperature,2020,10,2,2020-10-02,28079112_83_98_20_10_02,10.75,30.0,1.0,ºC
112,Temperature,2020,10,3,2020-10-03,28079112_83_98_20_10_03,81.68708333333335,102.8,62.09,ºC
56,Precipitation,2020,10,3,2020-10-03,28079056_89_98_20_10_03,1.5416666666666663,2.6,0.5,l/m^2
103,Temperature,2020,10,3,2020-10-03,28079103_83_98_20_10_03,73.71124999999999,93.46,33.19,ºC
102,Precipitation,2020,10,3,2020-10-03,28079102_89_98_20_10_03,86.75,139.0,30.0,l/m^2
110,Temperature,2020,10,3,2020-10-03,28079110_83_98_20_10_03,0.2875,0.6,0.1,ºC
115,Temperature,2020,10,3,2020-10-03,28079115_83_98_20_10_03,58.29375000000001,78.93,32.16,ºC
106,Temperature,2020,10,3,2020-10-03,28079106_83_98_20_10_03,7.875,9.0,7.0,ºC
4,Temperature,2020,10,3,2020-10-03,28079004_83_98_20_10_03,7.416666666666667,18.0,4.0,ºC
56,Temperature,2020,10,3,2020-10-03,28079056_83_98_20_10_03,0.11250000000000004,0.2,0.1,ºC
114,Temperature,2020,10,3,2020-10-03,28079114_83_98_20_10_03,13.166666666666666,26.0,8.0,ºC
103,Precipitation,2020,10,3,2020-10-03,28079103_89_98_20_10_03,1.3141666666666665,1.36,1.28,l/m^2
8,Temperature,2020,10,3,2020-10-03,28079008_83_98_20_10_03,7.208333333333333,15.0,1.0,ºC
59,Temperature,2020,10,3,2020-10-03,28079059_83_98_20_10_03,1.6041666666666667,2.5,1.0,ºC
107,Precipitation,2020,10,3,2020-10-03,28079107_89_98_20_10_03,6.625,12.0,3.0,l/m^2
54,Temperature,2020,10,3,2020-10-03,28079054_83_98_20_10_03,11.0,12.0,10.0,ºC
107,Temperature,2020,10,3,2020-10-03,28079107_83_98_20_10_03,1.5529166666666667,1.66,1.52,ºC
108,Temperature,2020,10,3,2020-10-03,28079108_83_98_20_10_03,39.75,70.0,17.0,ºC
39,Precipitation,2020,10,3,2020-10-03,28079039_89_98_20_10_03,1.0833333333333333,2.0,1.0,l/m^2
108,Precipitation,2020,10,3,2020-10-03,28079108_89_98_20_10_03,13.958333333333334,27.0,8.0,l/m^2
106,Precipitation,2020,10,3,2020-10-03,28079106_89_98_20_10_03,9.041666666666666,10.0,9.0,l/m^2
38,Temperature,2020,10,3,2020-10-03,28079038_83_98_20_10_03,27.708333333333332,44.0,12.0,ºC
102,Temperature,2020,10,3,2020-10-03,28079102_83_98_20_10_03,8.5,10.0,6.0,ºC
109,Temperature,2020,10,3,2020-10-03,28079109_83_98_20_10_03,4.291666666666667,11.0,1.0,ºC
59,Precipitation,2020,10,3,2020-10-03,28079059_89_98_20_10_03,0.14166666666666672,0.3,0.1,l/m^2
58,Temperature,2020,10,3,2020-10-03,28079058_83_98_20_10_03,15.583333333333334,29.0,6.0,ºC
54,Precipitation,2020,10,3,2020-10-03,28079054_89_98_20_10_03,44.125,71.0,11.0,l/m^2
18,Temperature,2020,10,3,2020-10-03,28079018_83_98_20_10_03,42.291666666666664,99.0,10.0,ºC
24,Temperature,2020,10,3,2020-10-03,28079024_83_98_20_10_03,15.875,56.0,2.0,ºC
35,Temperature,2020,10,3,2020-10-03,28079035_83_98_20_10_03,24.958333333333332,39.0,13.0,ºC
36,Temperature,2020,10,3,2020-10-03,28079036_83_98_20_10_03,18.333333333333332,30.0,8.0,ºC
113,Temperature,2020,10,3,2020-10-03,28079113_83_98_20_10_03,26.041666666666668,53.0,8.0,ºC
102,Temperature,2020,10,4,2020-10-04,28079102_83_98_20_10_04,0.03583333333333335,0.05,0.02,ºC
18,Temperature,2020,10,4,2020-10-04,28079018_83_98_20_10_04,0.1708333333333334,0.3,0.1,ºC
103,Temperature,2020,10,4,2020-10-04,28079103_83_98_20_10_04,0.11666666666666671,0.2,0.1,ºC
54,Temperature,2020,10,4,2020-10-04,28079054_83_98_20_10_04,5.416666666666667,53.0,1.0,ºC
24,Temperature,2020,10,4,2020-10-04,28079024_83_98_20_10_04,14.791666666666666,24.0,8.0,ºC
39,Precipitation,2020,10,4,2020-10-04,28079039_89_98_20_10_04,10.333333333333334,31.0,5.0,l/m^2
111,Temperature,2020,10,4,2020-10-04,28079111_83_98_20_10_04,4.0,4.0,4.0,ºC
102,Precipitation,2020,10,4,2020-10-04,28079102_89_98_20_10_04,0.06500000000000003,0.17,0.03,l/m^2
38,Temperature,2020,10,4,2020-10-04,28079038_83_98_20_10_04,0.10000000000000003,0.1,0.1,ºC
35,Temperature,2020,10,4,2020-10-04,28079035_83_98_20_10_04,26.25,42.0,20.0,ºC
54,Precipitation,2020,10,4,2020-10-04,28079054_89_98_20_10_04,1.4870833333333333,1.52,1.47,l/m^2
36,Temperature,2020,10,4,2020-10-04,28079036_83_98_20_10_04,11.708333333333334,28.0,7.0,ºC
112,Temperature,2020,10,4,2020-10-04,28079112_83_98_20_10_04,5.458333333333333,16.0,1.0,ºC
110,Temperature,2020,10,4,2020-10-04,28079110_83_98_20_10_04,0.1708333333333334,0.2,0.1,ºC
59,Temperature,2020,10,4,2020-10-04,28079059_83_98_20_10_04,73.55125,91.14,50.48,ºC
113,Temperature,2020,10,4,2020-10-04,28079113_83_98_20_10_04,2.625,4.0,1.0,ºC
58,Temperature,2020,10,4,2020-10-04,28079058_83_98_20_10_04,0.1666666666666667,0.4,0.1,ºC
8,Temperature,2020,10,4,2020-10-04,28079008_83_98_20_10_04,1.125,2.0,1.0,ºC
108,Precipitation,2020,10,4,2020-10-04,28079108_89_98_20_10_04,11.541666666666666,23.0,4.0,l/m^2
59,Precipitation,2020,10,4,2020-10-04,28079059_89_98_20_10_04,1.1904166666666667,1.23,1.17,l/m^2
106,Precipitation,2020,10,4,2020-10-04,28079106_89_98_20_10_04,15.5,56.0,5.0,l/m^2
56,Temperature,2020,10,4,2020-10-04,28079056_83_98_20_10_04,0.2250000000000001,0.7,0.2,ºC
106,Temperature,2020,10,4,2020-10-04,28079106_83_98_20_10_04,5.208333333333333,9.0,2.0,ºC
109,Temperature,2020,10,4,2020-10-04,28079109_83_98_20_10_04,6.958333333333333,30.0,3.0,ºC
56,Precipitation,2020,10,4,2020-10-04,28079056_89_98_20_10_04,1.2233333333333336,1.26,1.21,l/m^2
115,Temperature,2020,10,4,2020-10-04,28079115_83_98_20_10_04,73.29583333333332,94.7,29.28,ºC
108,Temperature,2020,10,4,2020-10-04,28079108_83_98_20_10_04,3.4583333333333335,8.0,1.0,ºC
114,Temperature,2020,10,4,2020-10-04,28079114_83_98_20_10_04,6.833333333333333,11.0,4.0,ºC
4,Temperature,2020,10,4,2020-10-04,28079004_83_98_20_10_04,1.4583333333333333,4.0,1.0,ºC
103,Precipitation,2020,10,4,2020-10-04,28079103_89_98_20_10_04,9.708333333333334,25.0,3.0,l/m^2
114,Temperature,2020,10,5,2020-10-05,28079114_83_98_20_10_05,10.083333333333334,25.0,4.0,ºC
58,Temperature,2020,10,5,2020-10-05,28079058_83_98_20_10_05,0.03458333333333334,0.05,0.02,ºC
113,Temperature,2020,10,5,2020-10-05,28079113_83_98_20_10_05,11.5,38.0,5.0,ºC
35,Temperature,2020,10,5,2020-10-05,28079035_83_98_20_10_05,0.1333333333333334,0.2,0.1,ºC
109,Temperature,2020,10,5,2020-10-05,28079109_83_98_20_10_05,0.10000000000000003,0.1,0.1,ºC
108,Precipitation,2020,10,5,2020-10-05,28079108_89_98_20_10_05,8.25,17.0,4.0,l/m^2
103,Temperature,2020,10,5,2020-10-05,28079103_83_98_20_10_05,21.25,31.0,13.0,ºC
102,Temperature,2020,10,5,2020-10-05,28079102_83_98_20_10_05,14.75,48.0,7.0,ºC
24,Temperature,2020,10,5,2020-10-05,28079024_83_98_20_10_05,0.10000000000000003,0.1,0.1,ºC
107,Precipitation,2020,10,5,2020-10-05,28079107_89_98_20_10_05,7.25,8.0,6.0,l/m^2
59,Precipitation,2020,10,5,2020-10-05,28079059_89_98_20_10_05,2.375,5.0,1.0,l/m^2
112,Temperature,2020,10,5,2020-10-05,28079112_83_98_20_10_05,6.208333333333333,22.0,1.0,ºC
59,Temperature,2020,10,5,2020-10-05,28079059_83_98_20_10_05,32.083333333333336,51.0,19.0,ºC
39,Precipitation,2020,10,5,2020-10-05,28079039_89_98_20_10_05,12.083333333333334,28.0,5.0,l/m^2
54,Temperature,2020,10,5,2020-10-05,28079054_83_98_20_10_05,1.125,3.0,1.0,ºC
106,Temperature,2020,10,5,2020-10-05,28079106_83_98_20_10_05,1.7083333333333333,3.0,1.0,ºC
38,Temperature,2020,10,5,2020-10-05,28079038_83_98_20_10_05,64.5,93.0,40.0,ºC
111,Temperature,2020,10,5,2020-10-05,28079111_83_98_20_10_05,1.1883333333333337,1.22,1.17,ºC
110,Temperature,2020,10,5,2020-10-05,28079110_83_98_20_10_05,0.43333333333333335,1.0,0.2,ºC
108,Temperature,2020,10,5,2020-10-05,28079108_83_98_20_10_05,0.10916666666666669,0.13,0.09,ºC
107,Temperature,2020,10,5,2020-10-05,28079107_83_98_20_10_05,4.708333333333333,18.0,1.0,ºC
54,Precipitation,2020,10,5,2020-10-05,28079054_89_98_20_10_05,1.9166666666666667,4.0,1.0,l/m^2
102,Precipitation,2020,10,5,2020-10-05,28079102_89_98_20_10_05,1.1666666666666667,3.0,1.0,l/m^2
106,Precipitation,2020,10,5,2020-10-05,28079106_89_98_20_10_05,0.20000000000000007,0.2,0.2,l/m^2
103,Precipitation,2020,10,5,2020-10-05,28079103_89_98_20_10_05,11.25,26.0,6.0,l/m^2
4,Temperature,2020,10,5,2020-10-05,28079004_83_98_20_10_05,0.10833333333333338,0.2,0.1,ºC
18,Temperature,2020,10,5,2020-10-05,28079018_83_98_20_10_05,0.12916666666666674,0.2,0.1,ºC
115,Temperature,2020,10,5,2020-10-05,28079115_83_98_20_10_05,57.55375,79.29,36.16,ºC
36,Temperature,2020,10,5,2020-10-05,28079036_83_98_20_10_05,11.125,21.0,6.0,ºC
107,Precipitation,2020,10,6,2020-10-06,28079107_89_98_20_10_06,4.0,4.0,4.0,l/m^2
106,Precipitation,2020,10,6,2020-10-06,28079106_89_98_20_10_06,5.916666666666667,52.0,1.0,l/m^2
107,Temperature,2020,10,6,2020-10-06,28079107_83_98_20_10_06,0.10000000000000003,0.1,0.1,ºC
36,Temperature,2020,10,6,2020-10-06,28079036_83_98_20_10_06,84.41083333333334,105.2,64.25,ºC
38,Temperature,2020,10,6,2020-10-06,28079038_83_98_20_10_06,0.12083333333333339,0.2,0.1,ºC
102,Temperature,2020,10,6,2020-10-06,28079102_83_98_20_10_06,5.958333333333333,17.0,2.0,ºC
35,Temperature,2020,10,6,2020-10-06,28079035_83_98_20_10_06,0.10000000000000003,0.1,0.1,ºC
103,Temperature,2020,10,6,2020-10-06,28079103_83_98_20_10_06,0.29166666666666663,0.6,0.1,ºC
112,Temperature,2020,10,6,2020-10-06,28079112_83_98_20_10_06,66.64250000000001,84.35,43.94,ºC
113,Temperature,2020,10,6,2020-10-06,28079113_83_98_20_10_06,26.208333333333332,104.0,13.0,ºC
111,Temperature,2020,10,6,2020-10-06,28079111_83_98_20_10_06,17.208333333333332,28.0,10.0,ºC
103,Precipitation,2020,10,6,2020-10-06,28079103_89_98_20_10_06,8.416666666666666,10.0,5.0,l/m^2
110,Temperature,2020,10,6,2020-10-06,28079110_83_98_20_10_06,0.3875000000000001,0.5,0.3,ºC
108,Precipitation,2020,10,6,2020-10-06,28079108_89_98_20_10_06,1.4195833333333328,1.46,1.4,l/m^2
114,Temperature,2020,10,6,2020-10-06,28079114_83_98_20_10_06,8.708333333333334,16.0,4.0,ºC
115,Temperature,2020,10,6,2020-10-06,28079115_83_98_20_10_06,4.333333333333333,11.0,1.0,ºC
18,Temperature,2020,10,6,2020-10-06,28079018_83_98_20_10_06,76.05208333333333,90.61,52.48,ºC
4,Temperature,2020,10,6,2020-10-06,28079004_83_98_20_10_06,75.81416666666668,93.14,59.46,ºC
106,Temperature,2020,10,6,2020-10-06,28079106_83_98_20_10_06,9.333333333333334,11.0,8.0,ºC
24,Temperature,2020,10,6,2020-10-06,28079024_83_98_20_10_06,69.01791666666668,83.64,51.07,ºC
8,Temperature,2020,10,6,2020-10-06,28079008_83_98_20_10_06,5.125,11.0,1.0,ºC
102,Precipitation,2020,10,6,2020-10-06,28079102_89_98_20_10_06,0.1666666666666667,0.2,0.1,l/m^2
39,Precipitation,2020,10,6,2020-10-06,28079039_89_98_20_10_06,6.083333333333333,16.0,3.0,l/m^2
109,Temperature,2020,10,6,2020-10-06,28079109_83_98_20_10_06,1.3108333333333333,1.35,1.29,ºC
54,Temperature,2020,10,6,2020-10-06,28079054_83_98_20_10_06,7.75,14.0,4.0,ºC
56,Temperature,2020,10,6,2020-10-06,28079056_83_98_20_10_06,9.5,21.0,4.0,ºC
59,Temperature,2020,10,6,2020-10-06,28079059_83_98_20_10_06,0.37499999999999983,4.2,0.1,ºC
54,Precipitation,2020,10,6,2020-10-06,28079054_89_98_20_10_06,4.291666666666667,10.0,1.0,l/m^2
58,Temperature,2020,10,6,2020-10-06,28079058_83_98_20_10_06,11.0,12.0,10.0,ºC
59,Precipitation,2020,10,6,2020-10-06,28079059_89_98_20_10_06,11.833333333333334,22.0,6.0,l/m^2
56,Precipitation,2020,10,6,2020-10-06,28079056_89_98_20_10_06,1.4166666666666667,5.0,1.0,l/m^2
4,Temperature,2020,10,7,2020-10-07,28079004_83_98_20_10_07,19.375,41.0,12.0,ºC
111,Temperature,2020,10,7,2020-10-07,28079111_83_98_20_10_07,5.125,11.0,2.0,ºC
8,Temperature,2020,10,7,2020-10-07,28079008_83_98_20_10_07,1.5,4.0,1.0,ºC
54,Precipitation,2020,10,7,2020-10-07,28079054_89_98_20_10_07,8.083333333333334,24.0,4.0,l/m^2
109,Temperature,2020,10,7,2020-10-07,28079109_83_98_20_10_07,6.0,6.0,6.0,ºC
108,Precipitation,2020,10,7,2020-10-07,28079108_89_98_20_10_07,65.16625000000002,88.16,37.41,l/m^2
102,Temperature,2020,10,7,2020-10-07,28079102_83_98_20_10_07,7.083333333333333,25.0,1.0,ºC
24,Temperature,2020,10,7,2020-10-07,28079024_83_98_20_10_07,15.166666666666666,32.0,6.0,ºC
108,Temperature,2020,10,7,2020-10-07,28079108_83_98_20_10_07,0.5,0.5,0.5,ºC
110,Temperature,2020,10,7,2020-10-07,28079110_83_98_20_10_07,1.0,1.0,1.0,ºC
107,Precipitation,2020,10,7,2020-10-07,28079107_89_98_20_10_07,73.8325,90.67,58.26,l/m^2
106,Precipitation,2020,10,7,2020-10-07,28079106_89_98_20_10_07,3.0833333333333335,7.0,1.0,l/m^2
35,Temperature,2020,10,7,2020-10-07,28079035_83_98_20_10_07,6.333333333333333,13.0,3.0,ºC
38,Temperature,2020,10,7,2020-10-07,28079038_83_98_20_10_07,8.583333333333334,18.0,4.0,ºC
106,Temperature,2020,10,7,2020-10-07,28079106_83_98_20_10_07,15.583333333333334,32.0,7.0,ºC
36,Temperature,2020,10,7,2020-10-07,28079036_83_98_20_10_07,20.083333333333332,34.0,13.0,ºC
54,Temperature,2020,10,7,2020-10-07,28079054_83_98_20_10_07,11.083333333333334,19.0,6.0,ºC
103,Temperature,2020,10,7,2020-10-07,28079103_83_98_20_10_07,1.125,3.0,1.0,ºC
103,Precipitation,2020,10,7,2020-10-07,28079103_89_98_20_10_07,10.375,18.0,6.0,l/m^2
114,Temperature,2020,10,7,2020-10-07,28079114_83_98_20_10_07,10.541666666666666,20.0,5.0,ºC
115,Temperature,2020,10,7,2020-10-07,28079115_83_98_20_10_07,1.4825,1.52,1.47,ºC
56,Precipitation,2020,10,7,2020-10-07,28079056_89_98_20_10_07,1.0416666666666667,2.0,1.0,l/m^2
113,Temperature,2020,10,7,2020-10-07,28079113_83_98_20_10_07,5.333333333333333,10.0,1.0,ºC
112,Temperature,2020,10,7,2020-10-07,28079112_83_98_20_10_07,0.14583333333333337,0.3,0.1,ºC
58,Temperature,2020,10,7,2020-10-07,28079058_83_98_20_10_07,11.083333333333334,19.0,5.0,ºC
59,Temperature,2020,10,7,2020-10-07,28079059_83_98_20_10_07,6.416666666666667,11.0,4.0,ºC
102,Precipitation,2020,10,7,2020-10-07,28079102_89_98_20_10_07,0.19583333333333341,0.2,0.1,l/m^2
56,Temperature,2020,10,7,2020-10-07,28079056_83_98_20_10_07,15.416666666666666,27.0,9.0,ºC
59,Precipitation,2020,10,7,2020-10-07,28079059_89_98_20_10_07,2.125,4.0,1.0,l/m^2
39,Precipitation,2020,10,7,2020-10-07,28079039_89_98_20_10_07,7.0,25.0,2.0,l/m^2
106,Temperature,2020,10,8,2020-10-08,28079106_83_98_20_10_08,33.25,97.0,9.0,ºC
59,Temperature,2020,10,8,2020-10-08,28079059_83_98_20_10_08,0.050416666666666686,0.11,0.02,ºC
59,Precipitation,2020,10,8,2020-10-08,28079059_89_98_20_10_08,4.666666666666667,9.0,2.0,l/m^2
106,Precipitation,2020,10,8,2020-10-08,28079106_89_98_20_10_08,9.0,9.0,9.0,l/m^2
36,Temperature,2020,10,8,2020-10-08,28079036_83_98_20_10_08,4.875,11.0,1.0,ºC
58,Temperature,2020,10,8,2020-10-08,28079058_83_98_20_10_08,6.666666666666667,13.0,2.0,ºC
107,Precipitation,2020,10,8,2020-10-08,28079107_89_98_20_10_08,2.9166666666666665,9.0,1.0,l/m^2
35,Temperature,2020,10,8,2020-10-08,28079035_83_98_20_10_08,13.458333333333334,28.0,8.0,ºC
115,Temperature,2020,10,8,2020-10-08,28079115_83_98_20_10_08,6.25,11.0,5.0,ºC
113,Temperature,2020,10,8,2020-10-08,28079113_83_98_20_10_08,0.10000000000000003,0.1,0.1,ºC
24,Temperature,2020,10,8,2020-10-08,28079024_83_98_20_10_08,0.1041666666666667,0.2,0.1,ºC
56,Precipitation,2020,10,8,2020-10-08,28079056_89_98_20_10_08,23.041666666666668,49.0,7.0,l/m^2
110,Temperature,2020,10,8,2020-10-08,28079110_83_98_20_10_08,1.1666666666666667,3.0,1.0,ºC
112,Temperature,2020,10,8,2020-10-08,28079112_83_98_20_10_08,7.75,27.0,1.0,ºC
108,Precipitation,2020,10,8,2020-10-08,28079108_89_98_20_10_08,7.875,17.0,1.0,l/m^2
114,Temperature,2020,10,8,2020-10-08,28079114_83_98_20_10_08,1.375,2.0,1.0,ºC
54,Precipitation,2020,10,8,2020-10-08,28079054_89_98_20_10_08,7.0,13.0,2.0,l/m^2
8,Temperature,2020,10,8,2020-10-08,28079008_83_98_20_10_08,13.916666666666666,25.0,8.0,ºC
56,Temperature,2020,10,8,2020-10-08,28079056_83_98_20_10_08,0.1041666666666667,0.2,0.1,ºC
103,Precipitation,2020,10,8,2020-10-08,28079103_89_98_20_10_08,2.125,5.0,0.0,l/m^2
4,Temperature,2020,10,8,2020-10-08,28079004_83_98_20_10_08,4.708333333333333,9.0,2.0,ºC
108,Temperature,2020,10,8,2020-10-08,28079108_83_98_20_10_08,10.666666666666666,22.0,6.0,ºC
111,Temperature,2020,10,8,2020-10-08,28079111_83_98_20_10_08,4.041666666666667,10.0,1.0,ºC
102,Temperature,2020,10,8,2020-10-08,28079102_83_98_20_10_08,1.0,1.0,1.0,ºC
39,Precipitation,2020,10,8,2020-10-08,28079039_89_98_20_10_08,14.541666666666666,26.0,6.0,l/m^2
38,Temperature,2020,10,8,2020-10-08,28079038_83_98_20_10_08,13.291666666666666,22.0,8.0,ºC
54,Temperature,2020,10,8,2020-10-08,28079054_83_98_20_10_08,10.708333333333334,17.0,4.0,ºC
102,Precipitation,2020,10,8,2020-10-08,28079102_89_98_20_10_08,1.0416666666666667,2.0,1.0,l/m^2
109,Temperature,2020,10,8,2020-10-08,28079109_83_98_20_10_08,69.64041666666667,87.08,44.64,ºC
103,Temperature,2020,10,8,2020-10-08,28079103_83_98_20_10_08,8.041666666666666,34.0,1.0,ºC
56,Temperature,2020,10,9,2020-10-09,28079056_83_98_20_10_09,68.97833333333335,86.49,47.17,ºC
106,Precipitation,2020,10,9,2020-10-09,28079106_89_98_20_10_09,63.77708333333334,82.79,50.19,l/m^2
109,Temperature,2020,10,9,2020-10-09,28079109_83_98_20_10_09,0.6374999999999998,1.1,0.4,ºC
106,Temperature,2020,10,9,2020-10-09,28079106_83_98_20_10_09,0.18333333333333335,0.3,0.1,ºC
114,Temperature,2020,10,9,2020-10-09,28079114_83_98_20_10_09,2.125,7.0,1.0,ºC
113,Temperature,2020,10,9,2020-10-09,28079113_83_98_20_10_09,8.583333333333334,28.0,3.0,ºC
102,Precipitation,2020,10,9,2020-10-09,28079102_89_98_20_10_09,2.5,6.0,1.0,l/m^2
56,Precipitation,2020,10,9,2020-10-09,28079056_89_98_20_10_09,8.708333333333334,9.0,8.0,l/m^2
8,Temperature,2020,10,9,2020-10-09,28079008_83_98_20_10_09,0.29999999999999993,0.4,0.2,ºC
35,Temperature,2020,10,9,2020-10-09,28079035_83_98_20_10_09,71.02749999999999,90.98,33.97,ºC
107,Precipitation,2020,10,9,2020-10-09,28079107_89_98_20_10_09,2.0416666666666665,4.0,1.0,l/m^2
115,Temperature,2020,10,9,2020-10-09,28079115_83_98_20_10_09,23.291666666666668,38.0,14.0,ºC
111,Temperature,2020,10,9,2020-10-09,28079111_83_98_20_10_09,3.125,8.0,1.0,ºC
103,Temperature,2020,10,9,2020-10-09,28079103_83_98_20_10_09,8.208333333333334,9.0,6.0,ºC
39,Precipitation,2020,10,9,2020-10-09,28079039_89_98_20_10_09,8.5,15.0,1.0,l/m^2
24,Temperature,2020,10,9,2020-10-09,28079024_83_98_20_10_09,0.4625000000000001,1.5,0.2,ºC
102,Temperature,2020,10,9,2020-10-09,28079102_83_98_20_10_09,0.1791666666666667,0.3,0.1,ºC
110,Temperature,2020,10,9,2020-10-09,28079110_83_98_20_10_09,1.531666666666667,1.59,1.5,ºC
59,Temperature,2020,10,9,2020-10-09,28079059_83_98_20_10_09,46.83541666666667,59.82,34.08,ºC
4,Temperature,2020,10,9,2020-10-09,28079004_83_98_20_10_09,0.8541666666666666,1.5,0.4,ºC
108,Precipitation,2020,10,9,2020-10-09,28079108_89_98_20_10_09,7.416666666666667,13.0,2.0,l/m^2
59,Precipitation,2020,10,9,2020-10-09,28079059_89_98_20_10_09,0.12500000000000003,0.3,0.1,l/m^2
54,Precipitation,2020,10,9,2020-10-09,28079054_89_98_20_10_09,20.791666666666668,44.0,8.0,l/m^2
54,Temperature,2020,10,9,2020-10-09,28079054_83_98_20_10_09,0.11250000000000004,0.2,0.1,ºC
103,Precipitation,2020,10,9,2020-10-09,28079103_89_98_20_10_09,1.0,1.0,1.0,l/m^2
108,Temperature,2020,10,9,2020-10-09,28079108_83_98_20_10_09,10.958333333333334,11.0,10.0,ºC
58,Temperature,2020,10,9,2020-10-09,28079058_83_98_20_10_09,0.44166666666666665,1.5,0.2,ºC
18,Temperature,2020,10,9,2020-10-09,28079018_83_98_20_10_09,13.375,45.0,2.0,ºC
38,Temperature,2020,10,9,2020-10-09,28079038_83_98_20_10_09,16.166666666666668,28.0,5.0,ºC
112,Temperature,2020,10,9,2020-10-09,28079112_83_98_20_10_09,0.19583333333333333,0.5,0.1,ºC
36,Temperature,2020,10,9,2020-10-09,28079036_83_98_20_10_09,17.083333333333332,27.0,11.0,ºC
54,Temperature,2020,10,10,2020-10-10,28079054_83_98_20_10_10,8.041666666666666,17.0,1.0,ºC
54,Precipitation,2020,10,10,2020-10-10,28079054_89_98_20_10_10,16.708333333333332,54.0,4.0,l/m^2
106,Precipitation,2020,10,10,2020-10-10,28079106_89_98_20_10_10,7.875,20.0,3.0,l/m^2
111,Temperature,2020,10,10,2020-10-10,28079111_83_98_20_10_10,80.15124999999999,112.8,62.37,ºC
107,Precipitation,2020,10,10,2020-10-10,28079107_89_98_20_10_10,0.29583333333333334,0.5,0.2,l/m^2
102,Precipitation,2020,10,10,2020-10-10,28079102_89_98_20_10_10,61.71083333333332,85.09,35.9,l/m^2
18,Temperature,2020,10,10,2020-10-10,28079018_83_98_20_10_10,17.291666666666668,35.0,7.0,ºC
108,Temperature,2020,10,10,2020-10-10,28079108_83_98_20_10_10,0.4624999999999999,2.0,0.1,ºC
108,Precipitation,2020,10,10,2020-10-10,28079108_89_98_20_10_10,13.541666666666666,46.0,3.0,l/m^2
